Warehouse_ID,Warehouse_Location,Product_ID,Initial_Inventory,Remaining_Inventory,Date
W006,Jaipur,P006,438595,437806,10-07-2024
W004,Mumbai,P001,213426,211628,11-07-2024
W005,Ahmedabad,P001,450874,450426,11-07-2024
W006,Jaipur,P001,440298,439796,11-07-2024
W004,Mumbai,P002,187118,185575,11-07-2024
W005,Ahmedabad,P002,418967,418533,11-07-2024
W006,Jaipur,P002,432289,431541,11-07-2024
W004,Mumbai,P003,194816,193802,11-07-2024
W005,Ahmedabad,P003,437645,436876,11-07-2024
W006,Jaipur,P003,437771,436767,11-07-2024
W004,Mumbai,P004,190645,189440,11-07-2024
W005,Ahmedabad,P004,421813,421119,11-07-2024
W006,Jaipur,P004,432697,431443,11-07-2024
W004,Mumbai,P005,206755,206301,11-07-2024
W005,Ahmedabad,P005,428201,427722,11-07-2024
W006,Jaipur,P005,419616,419139,11-07-2024
W004,Mumbai,P006,206214,204419,11-07-2024
W005,Ahmedabad,P006,425997,424808,11-07-2024
W006,Jaipur,P006,439100,437548,11-07-2024
W004,Mumbai,P001,212765,211215,12-07-2024
W005,Ahmedabad,P001,451563,451285,12-07-2024
W006,Jaipur,P001,440933,440419,12-07-2024
W004,Mumbai,P002,187021,184922,12-07-2024
W005,Ahmedabad,P002,419979,419443,12-07-2024
W006,Jaipur,P002,432986,431678,12-07-2024
W004,Mumbai,P003,194946,193378,12-07-2024
W005,Ahmedabad,P003,438020,436801,12-07-2024
W006,Jaipur,P003,437910,437642,12-07-2024
W004,Mumbai,P004,190565,189608,12-07-2024
W005,Ahmedabad,P004,422244,420474,12-07-2024
W006,Jaipur,P004,432567,431388,12-07-2024
W004,Mumbai,P005,207960,206480,12-07-2024
W005,Ahmedabad,P005,429381,428616,12-07-2024
W006,Jaipur,P005,420797,419451,12-07-2024
W004,Mumbai,P006,206071,205063,12-07-2024
W005,Ahmedabad,P006,426460,425524,12-07-2024
W006,Jaipur,P006,439199,438506,12-07-2024
W004,Mumbai,P001,212457,211419,13-07-2024
W005,Ahmedabad,P001,452527,451763,13-07-2024
W006,Jaipur,P001,441661,440404,13-07-2024
W004,Mumbai,P002,185924,183827,13-07-2024
W005,Ahmedabad,P002,420445,419226,13-07-2024
W006,Jaipur,P002,432680,431053,13-07-2024
W004,Mumbai,P003,194651,192483,13-07-2024
W005,Ahmedabad,P003,438073,437350,13-07-2024
W006,Jaipur,P003,438914,438197,13-07-2024
W004,Mumbai,P004,190753,188049,13-07-2024
W005,Ahmedabad,P004,421619,420359,13-07-2024
W006,Jaipur,P004,432533,431367,13-07-2024
W004,Mumbai,P005,208027,206805,13-07-2024
W005,Ahmedabad,P005,430163,429712,13-07-2024
W006,Jaipur,P005,420998,419720,13-07-2024
W004,Mumbai,P006,206689,205005,13-07-2024
W005,Ahmedabad,P006,427149,426685,13-07-2024
W006,Jaipur,P006,440131,439273,13-07-2024
W004,Mumbai,P001,212506,211404,14-07-2024
W005,Ahmedabad,P001,452850,451853,14-07-2024
W006,Jaipur,P001,441491,440744,14-07-2024
W004,Mumbai,P002,184929,183559,14-07-2024
W005,Ahmedabad,P002,420327,420327,14-07-2024
W006,Jaipur,P002,432154,431927,14-07-2024
W004,Mumbai,P003,193935,193201,14-07-2024
W005,Ahmedabad,P003,438801,438801,14-07-2024
W006,Jaipur,P003,439648,439183,14-07-2024
W004,Mumbai,P004,189381,187286,14-07-2024
W005,Ahmedabad,P004,421691,420238,14-07-2024
W006,Jaipur,P004,432698,431959,14-07-2024
W004,Mumbai,P005,207956,206999,14-07-2024
W005,Ahmedabad,P005,430862,429325,14-07-2024
W006,Jaipur,P005,420870,418634,14-07-2024
W004,Mumbai,P006,206345,205070,14-07-2024
W005,Ahmedabad,P006,428025,427332,14-07-2024
W006,Jaipur,P006,440612,440313,14-07-2024
W004,Mumbai,P001,212636,211685,15-07-2024
W005,Ahmedabad,P001,453084,452318,15-07-2024
W006,Jaipur,P001,441975,441021,15-07-2024
W004,Mumbai,P002,184696,183467,15-07-2024
W005,Ahmedabad,P002,421463,419765,15-07-2024
W006,Jaipur,P002,433063,432059,15-07-2024
W004,Mumbai,P003,194591,192279,15-07-2024
W005,Ahmedabad,P003,440191,440191,15-07-2024
W006,Jaipur,P003,440572,438880,15-07-2024
W004,Mumbai,P004,188559,187175,15-07-2024
W005,Ahmedabad,P004,421510,420571,15-07-2024
W006,Jaipur,P004,433231,431355,15-07-2024
W004,Mumbai,P005,208379,207683,15-07-2024
W005,Ahmedabad,P005,430705,430242,15-07-2024
W006,Jaipur,P005,420013,417989,15-07-2024
W004,Mumbai,P006,206708,205249,15-07-2024
W005,Ahmedabad,P006,428970,427414,15-07-2024
W006,Jaipur,P006,441950,440693,15-07-2024
W004,Mumbai,P001,213050,211776,16-07-2024
W005,Ahmedabad,P001,453683,453427,16-07-2024
W006,Jaipur,P001,442385,441905,16-07-2024
W004,Mumbai,P002,184506,182160,16-07-2024
W005,Ahmedabad,P002,420803,420060,16-07-2024
W006,Jaipur,P002,433097,431604,16-07-2024
W004,Mumbai,P003,193873,192390,16-07-2024
W005,Ahmedabad,P003,441785,441004,16-07-2024
W006,Jaipur,P003,440474,439319,16-07-2024
W004,Mumbai,P004,188451,187794,16-07-2024
W005,Ahmedabad,P004,421847,421087,16-07-2024
W006,Jaipur,P004,432631,432342,16-07-2024
W004,Mumbai,P005,208819,207766,16-07-2024
W005,Ahmedabad,P005,431378,430449,16-07-2024
W006,Jaipur,P005,419125,418559,16-07-2024
W004,Mumbai,P006,206678,205281,16-07-2024
W005,Ahmedabad,P006,428843,428105,16-07-2024
W006,Jaipur,P006,442121,440557,16-07-2024
W004,Mumbai,P001,213223,212020,17-07-2024
W005,Ahmedabad,P001,454874,453964,17-07-2024
W006,Jaipur,P001,443352,442183,17-07-2024
W004,Mumbai,P002,183580,182155,17-07-2024
W005,Ahmedabad,P002,421480,420496,17-07-2024
W006,Jaipur,P002,433024,432810,17-07-2024
W004,Mumbai,P003,193684,191910,17-07-2024
W005,Ahmedabad,P003,442298,441088,17-07-2024
W006,Jaipur,P003,440612,439310,17-07-2024
W004,Mumbai,P004,189457,187395,17-07-2024
W005,Ahmedabad,P004,422749,421499,17-07-2024
W006,Jaipur,P004,434004,432290,17-07-2024
W004,Mumbai,P005,209225,207893,17-07-2024
W005,Ahmedabad,P005,431907,431072,17 07 2024
W006,Jaipur,P005,420017,419279,17-07-2024
W004,Mumbai,P006,206618,204877,17-07-2024
W005,Ahmedabad,P006,429442,428956,17-07-2024
W006,Jaipur,P006,441894,440662,17-07-2024
W004,Mumbai,P001,213157,212877,18-07-2024
W005,Ahmedabad,P001,455100,453535,18-07-2024
W006,Jaipur,P001,443319,442581,18-07-2024
W004,Mumbai,P002,183814,182004,18-07-2024
W005,Ahmedabad,P002,422155,421455,18-07-2024
W006,Jaipur,P002,434468,433666,18-07-2024
W004,Mumbai,P003,193537,191772,18-07-2024
W005,Ahmedabad,P003,442715,441239,18-07-2024
W006,Jaipur,P003,440937,440937,18-07-2024
W004,Mumbai,P004,188925,188463,18-07-2024
W005,Ahmedabad,P004,423029,421798,18-07-2024
W006,Jaipur,P004,433820,432530,18-07-2024
W004,Mumbai,P005,209408,207910,18-07-2024
W005,Ahmedabad,P005,432587,431513,18-07-2024
W006,Jaipur,P005,420793,420034,18-07-2024
W004,Mumbai,P006,205913,205242,18-07-2024
W005,Ahmedabad,P006,429992,429412,18-07-2024
W006,Jaipur,P006,441697,441166,18-07-2024
W004,Mumbai,P001,214250,213735,19-07-2024
W005,Ahmedabad,P001,454908,454449,19-07-2024
W006,Jaipur,P001,443954,442652,19-07-2024
W004,Mumbai,P002,183095,182034,19-07-2024
W005,Ahmedabad,P002,422546,421275,19-07-2024
W006,Jaipur,P002,434757,434344,19-07-2024
W004,Mumbai,P003,192782,191984,19 07 2024
W005,Ahmedabad,P003,442249,441556,19-07-2024
W006,Jaipur,P003,441947,440212,19-07-2024
W004,Mumbai,P004,189622,188383,19-07-2024
W005,Ahmedabad,P004,422956,422727,19-07-2024
W006,Jaipur,P004,433688,432658,19-07-2024
W004,Mumbai,P005,209170,207349,19-07-2024
W005,Ahmedabad,P005,432773,431819,19-07-2024
W006,Jaipur,P005,421294,420306,19-07-2024
W004,Mumbai,P006,206819,206276,19-07-2024
W005,Ahmedabad,P006,430989,430989,19-07-2024
W006,Jaipur,P006,442743,442743,19-07-2024
W004,Mumbai,P001,215378,214198,20-07-2024
W005,Ahmedabad,P001,456091,455810,20-07-2024
W006,Jaipur,P001,444294,443560,20-07-2024
W004,Mumbai,P002,183404,181805,20-07-2024
W005,Ahmedabad,P002,422645,421324,20-07-2024
W006,Jaipur,P002,435713,434394,20-07-2024
W004,Mumbai,P003,193257,191519,20-07-2024
W005,Ahmedabad,P003,442829,442557,20-07-2024
W006,Jaipur,P003,441485,441485,20-07-2024
W004,Mumbai,P004,189623,189403,20-07-2024
W005,Ahmedabad,P004,423967,423441,20-07-2024
W006,Jaipur,P004,433898,431702,20-07-2024
W004,Mumbai,P005,208552,208352,20-07-2024
W005,Ahmedabad,P005,433021,431900,20-07-2024
W006,Jaipur,P005,421508,420038,20 07 2024
W004,Mumbai,P006,207656,206142,20-07-2024
W005,Ahmedabad,P006,432369,431304,20-07-2024
W006,Jaipur,P006,444122,443009,20-07-2024
W004,Mumbai,P001,215721,214292,21-07-2024
W005,Ahmedabad,P001,457333,456283,21-07-2024
W006,Jaipur,P001,445083,444625,21-07-2024
W004,Mumbai,P002,183198,181373,21-07-2024
W005,Ahmedabad,P002,422716,422420,21-07-2024
W006,Jaipur,P002,435786,435516,21-07-2024
W004,Mumbai,P003,192845,191458,21-07-2024
W005,Ahmedabad,P003,443883,442787,21-07-2024
W006,Jaipur,P003,442810,441426,21-07-2024
W004,Mumbai,P004,190999,189810,21-07-2024
W005,Ahmedabad,P004,425037,423700,21-07-2024
W006,Jaipur,P004,433298,433025,21-07-2024
W004,Mumbai,P005,209943,209131,21-07-2024
W005,Ahmedabad,P005,433490,432450,21-07-2024
W006,Jaipur,P005,421628,420823,21-07-2024
W004,Mumbai,P006,207147,205304,21-07-2024
W005,Ahmedabad,P006,432309,431817,21-07-2024
W006,Jaipur,P006,444014,443539,21-07-2024
W004,Mumbai,P001,215427,214565,22 07 2024
W005,Ahmedabad,P001,457417,456981,22-07-2024
W006,Jaipur,P001,445759,445490,22-07-2024
W004,Mumbai,P002,182658,179863,22-07-2024
W005,Ahmedabad,P002,423705,422891,22-07-2024
W006,Jaipur,P002,436800,435339,22-07-2024
W004,Mumbai,P003,193081,191548,22-07-2024
W005,Ahmedabad,P003,444410,443335,22-07-2024
W006,Jaipur,P003,443048,442525,22-07-2024
W004,Mumbai,P004,191360,189860,22-07-2024
W005,Ahmedabad,P004,425249,425028,22-07-2024
W006,Jaipur,P004,434574,433753,22-07-2024
W004,Mumbai,P005,210351,208971,22-07-2024
W005,Ahmedabad,P005,433669,432658,22-07-2024
W006,Jaipur,P005,422042,420763,22-07-2024
W004,Mumbai,P006,206536,204482,22-07-2024
W005,Ahmedabad,P006,433049,432627,22-07-2024
W006,Jaipur,P006,444771,443901,22-07-2024
W004,Mumbai,P001,215614,215096,23-07-2024
W005,Ahmedabad,P001,458030,457593,23-07-2024
W006,Jaipur,P001,446538,445811,23-07-2024
W004,Mumbai,P002,181200,179419,23-07-2024
W005,Ahmedabad,P002,424228,423440,23-07-2024
W006,Jaipur,P002,436675,435768,23-07-2024
W004,Mumbai,P003,193161,190884,23-07-2024
W005,Ahmedabad,P003,444947,443895,23-07-2024
W006,Jaipur,P003,444137,443427,23-07-2024
W004,Mumbai,P004,191501,190270,23-07-2024
W005,Ahmedabad,P004,426669,425529,23-07-2024
W006,Jaipur,P004,435393,434392,23-07-2024
W004,Mumbai,P005,210389,209199,23-07-2024
W005,Ahmedabad,P005,434075,432643,23-07-2024
W006,Jaipur,P005,422180,421183,23-07-2024
W004,Mumbai,P006,205938,204222,23-07-2024
W005,Ahmedabad,P006,434083,433609,23-07-2024
W006,Jaipur,P006,445357,445114,23-07-2024
W004,Mumbai,P001,216631,215835,24-07-2024
W005,Ahmedabad,P001,459128,458874,24-07-2024
W006,Jaipur,P001,447345,447131,24-07-2024
W004,Mumbai,P002,180851,179379,24-07-2024
W005,Ahmedabad,P002,424871,424871,24-07-2024
W006,Jaipur,P002,437199,436420,24-07-2024
W004,Mumbai,P003,192064,190742,24-07-2024
W005,Ahmedabad,P003,445074,444063,24-07-2024
W006,Jaipur,P003,444606,444007,24-07-2024
W004,Mumbai,P004,191871,190857,24-07-2024
W005,Ahmedabad,P004,427129,425962,24-07-2024
W006,Jaipur,P004,435992,435792,24-07-2024
W004,Mumbai,P005,210467,208736,24-07-2024
W005,Ahmedabad,P005,433911,433636,24-07-2024
W006,Jaipur,P005,422451,420947,24-07-2024
W004,Mumbai,P006,205671,203829,24-07-2024
W005,Ahmedabad,P006,435057,434570,24-07-2024
W006,Jaipur,P006,446562,445422,24-07-2024
W004,Mumbai,P001,217249,215545,25-07-2024
W005,Ahmedabad,P001,460288,459509,25-07-2024
W006,Jaipur,P001,448545,448306,25-07-2024
W004,Mumbai,P002,180504,178404,25-07-2024
W005,Ahmedabad,P002,425996,425702,25-07-2024
W006,Jaipur,P002,437544,436556,25-07-2024
W004,Mumbai,P003,192210,190635,25-07-2024
W005,Ahmedabad,P003,445531,444116,25-07-2024
W006,Jaipur,P003,445475,444787,25-07-2024
W004,Mumbai,P004,192331,192057,25-07-2024
W005,Ahmedabad,P004,427436,426171,25-07-2024
W006,Jaipur,P004,437265,436087,25-07-2024
W004,Mumbai,P005,210222,207309,25-07-2024
W005,Ahmedabad,P005,435121,434234,25-07-2024
W006,Jaipur,P005,422432,421630,25-07-2024
W004,Mumbai,P006,204837,204375,25-07-2024
W005,Ahmedabad,P006,435578,434885,25-07-2024
W006,Jaipur,P006,446430,445919,25-07-2024
W004,Mumbai,P001,217124,216443,26-07-2024
W005,Ahmedabad,P001,461087,461087,26-07-2024
W006,Jaipur,P001,449884,448741,26-07-2024
W004,Mumbai,P002,179428,178441,26-07-2024
W005,Ahmedabad,P002,426726,425545,26-07-2024
W006,Jaipur,P002,437579,436932,26-07-2024
W004,Mumbai,P003,191684,190504,26-07-2024
W005,Ahmedabad,P003,445165,444188,26-07-2024
W006,Jaipur,P003,445836,445077,26-07-2024
W004,Mumbai,P004,193558,191901,26-07-2024
W005,Ahmedabad,P004,427672,426407,26-07-2024
W006,Jaipur,P004,437588,436566,26-07-2024
W004,Mumbai,P005,208813,206935,26-07-2024
W005,Ahmedabad,P005,435737,434897,26-07-2024
W006,Jaipur,P005,423133,421968,26-07-2024
W004,Mumbai,P006,205406,203321,26-07-2024
W005,Ahmedabad,P006,435916,434185,26-07-2024
W006,Jaipur,P006,446950,445731,26-07-2024
W004,Mumbai,P001,217759,216822,27-07-2024
W005,Ahmedabad,P001,462402,461339,27-07-2024
W006,Jaipur,P001,450056,448577,27-07-2024
W004,Mumbai,P002,179520,179098,27-07-2024
W005,Ahmedabad,P002,426624,426421,27-07-2024
W006,Jaipur,P002,438011,437460,27-07-2024
W004,Mumbai,P003,192019,190283,27-07-2024
W005,Ahmedabad,P003,445703,443938,27-07-2024
W006,Jaipur,P003,446591,446171,27-07-2024
W004,Mumbai,P004,193028,190108,27-07-2024
W005,Ahmedabad,P004,427534,427013,27-07-2024
W006,Jaipur,P004,437692,437692,27-07-2024
W004,Mumbai,P005,208489,207119,27-07-2024
W005,Ahmedabad,P005,436451,436225,27-07-2024
W006,Jaipur,P005,423521,422807,27-07-2024
W004,Mumbai,P006,204909,203656,27-07-2024
W005,Ahmedabad,P006,435773,435552,27-07-2024
W006,Jaipur,P006,447318,446496,27-07-2024
W004,Mumbai,P001,218370,216520,28-07-2024
W005,Ahmedabad,P001,462886,462417,28-07-2024
W006,Jaipur,P001,450124,449399,28-07-2024
W004,Mumbai,P002,180296,179023,28-07-2024
W005,Ahmedabad,P002,427619,426410,28-07-2024
W006,Jaipur,P002,438658,437912,28-07-2024
W004,Mumbai,P003,191799,190526,28-07-2024
W005,Ahmedabad,P003,445454,444107,28-07-2024
W006,Jaipur,P003,447686,446881,28-07-2024
W004,Mumbai,P004,191618,190360,28-07-2024
W005,Ahmedabad,P004,428523,427363,28-07-2024
W006,Jaipur,P004,439202,438919,28-07-2024
W004,Mumbai,P005,208183,205803,28-07-2024
W005,Ahmedabad,P005,437289,436262,28-07-2024
W006,Jaipur,P005,423871,423322,28-07-2024
W004,Mumbai,P006,204900,203406,28-07-2024
W005,Ahmedabad,P006,436796,435055,28-07-2024
W006,Jaipur,P006,447739,447309,28-07-2024
W004,Mumbai,P001,218180,216464,29-07-2024
W005,Ahmedabad,P001,464077,462871,29-07-2024
W006,Jaipur,P001,451059,449381,29-07-2024
W004,Mumbai,P002,180208,179220,29-07-2024
W005,Ahmedabad,P002,427595,426685,29-07-2024
W006,Jaipur,P002,439097,437928,29-07-2024
W004,Mumbai,P003,191605,190390,29-07-2024
W005,Ahmedabad,P003,445185,444217,29-07-2024
W006,Jaipur,P003,447959,446401,29-07-2024
W004,Mumbai,P004,191595,191181,29-07-2024
W005,Ahmedabad,P004,428598,428124,29-07-2024
W006,Jaipur,P004,440153,439401,29-07-2024
W004,Mumbai,P005,207133,205620,29-07-2024
W005,Ahmedabad,P005,437591,437047,29-07-2024
W006,Jaipur,P005,424651,423659,29-07-2024
W004,Mumbai,P006,204604,203665,29-07-2024
W005,Ahmedabad,P006,436252,435963,29-07-2024
W006,Jaipur,P006,448506,446731,29-07-2024
W004,Mumbai,P001,217992,215538,30-07-2024
W005,Ahmedabad,P001,464399,463184,30-07-2024
W006,Jaipur,P001,450908,449767,30-07-2024
W004,Mumbai,P002,180603,179513,30-07-2024
W005,Ahmedabad,P002,428067,427594,30-07-2024
W006,Jaipur,P002,439310,438152,30-07-2024
W004,Mumbai,P003,191773,191056,30-07-2024
W005,Ahmedabad,P003,445599,445379,30-07-2024
W006,Jaipur,P003,447783,447285,30-07-2024
W004,Mumbai,P004,192611,191808,30-07-2024
W005,Ahmedabad,P004,429554,429122,30-07-2024
W006,Jaipur,P004,440830,440277,30-07-2024
W004,Mumbai,P005,206703,204693,30-07-2024
W005,Ahmedabad,P005,438130,436615,30-07-2024
W006,Jaipur,P005,424742,424300,30-07-2024
W004,Mumbai,P006,205314,202746,30-07-2024
W005,Ahmedabad,P006,437611,436578,30-07-2024
W006,Jaipur,P006,448379,448379,30-07-2024
W004,Mumbai,P001,216783,215863,31-07-2024
W005,Ahmedabad,P001,464428,463940,31-07-2024
W006,Jaipur,P001,451011,449845,31-07-2024
W004,Mumbai,P002,181093,179828,31-07-2024
W005,Ahmedabad,P002,429173,428688,31-07-2024
W006,Jaipur,P002,439731,438405,31-07-2024
W004,Mumbai,P003,192426,190946,31-07-2024
W005,Ahmedabad,P003,446749,445955,31-07-2024
W006,Jaipur,P003,448655,447902,31-07-2024
W004,Mumbai,P004,193274,190547,31-07-2024
W005,Ahmedabad,P004,430588,429839,31-07-2024
W006,Jaipur,P004,441743,440719,31-07-2024
W004,Mumbai,P005,205946,204044,31-07-2024
W005,Ahmedabad,P005,437868,437369,31-07-2024
W006,Jaipur,P005,425552,423914,31-07-2024
W004,Mumbai,P006,204048,203261,31-07-2024
W005,Ahmedabad,P006,437879,436060,31-07-2024
W006,Jaipur,P006,449680,449419,31-07-2024
W004,Mumbai,P001,216965,216289,01-08-2024
W005,Ahmedabad,P001,465042,464066,01-08-2024
W006,Jaipur,P001,450947,450540,01-08-2024
W004,Mumbai,P002,180995,179804,01-08-2024
W005,Ahmedabad,P002,429855,429203,01-08-2024
W006,Jaipur,P002,439572,439337,01-08-2024
W004,Mumbai,P003,191984,191350,01-08-2024
W005,Ahmedabad,P003,446993,446557,01-08-2024
W006,Jaipur,P003,448940,448494,01-08-2024
W004,Mumbai,P004,192152,191453,01-08-2024
W005,Ahmedabad,P004,431444,430941,01-08-2024
W006,Jaipur,P004,442324,442010,01-08-2024
W004,Mumbai,P005,205650,204635,01-08-2024
W005,Ahmedabad,P005,438975,438437,01-08-2024
W006,Jaipur,P005,425520,424985,01-08-2024
W004,Mumbai,P006,204848,204064,01-08-2024
W005,Ahmedabad,P006,437647,437192,01-08-2024
W006,Jaipur,P006,451006,450696,01-08-2024
W004,Mumbai,P001,217565,216825,02-08-2024
W005,Ahmedabad,P001,465342,465186,02-08-2024
W006,Jaipur,P001,451816,451554,02-08-2024
W004,Mumbai,P002,181418,180922,02-08-2024
W005,Ahmedabad,P002,430816,430537,02-08-2024
W006,Jaipur,P002,440950,440082,02-08-2024
W004,Mumbai,P003,192921,191743,02-08-2024
W005,Ahmedabad,P003,448128,448023,02-08-2024
W006,Jaipur,P003,450064,449512,02-08-2024
W004,Mumbai,P004,192475,191661,02-08-2024
W005,Ahmedabad,P004,431963,431596,02-08-2024
W006,Jaipur,P004,443032,442374,02-08-2024
W004,Mumbai,P005,205679,204944,02-08-2024
W005,Ahmedabad,P005,439481,438974,02-08-2024
W006,Jaipur,P005,426029,425076,02-08-2024
W004,Mumbai,P006,205713,205087,02-08-2024
W005,Ahmedabad,P006,438840,438606,02-08-2024
W006,Jaipur,P006,452344,451902,02-08-2024
W004,Mumbai,P001,218188,217191,03-08-2024
W005,Ahmedabad,P001,466549,466045,03-08-2024
W006,Jaipur,P001,452917,451851,03-08-2024
W004,Mumbai,P002,181948,181365,03-08-2024
W005,Ahmedabad,P002,431563,431065,03-08-2024
W006,Jaipur,P002,441108,440753,03-08-2024
W004,Mumbai,P003,192760,192203,03-08-2024
W005,Ahmedabad,P003,449039,448453,03-08-2024
W006,Jaipur,P003,450528,449418,03-08-2024
W004,Mumbai,P004,192754,191855,03-08-2024
W005,Ahmedabad,P004,432689,431651,03-08-2024
W006,Jaipur,P004,443466,442708,03-08-2024
W004,Mumbai,P005,206007,205035,03-08-2024
W005,Ahmedabad,P005,440036,440036,03-08-2024
W006,Jaipur,P005,426138,425483,03-08-2024
W004,Mumbai,P006,206280,205185,03-08-2024
W005,Ahmedabad,P006,439798,439472,03-08-2024
W006,Jaipur,P006,453094,452482,03-08-2024
W004,Mumbai,P001,218771,218327,04-08-2024
W005,Ahmedabad,P001,467624,466724,04-08-2024
W006,Jaipur,P001,453430,452995,04-08-2024
W004,Mumbai,P002,182876,181595,04-08-2024
W005,Ahmedabad,P002,432575,432117,04-08-2024
W006,Jaipur,P002,442263,441723,04-08-2024
W004,Mumbai,P003,193723,193123,04-08-2024
W005,Ahmedabad,P003,449972,449530,04-08-2024
W006,Jaipur,P003,450937,450169,04-08-2024
W004,Mumbai,P004,193167,192271,04-08-2024
W005,Ahmedabad,P004,432963,432333,04-08-2024
W006,Jaipur,P004,444020,443903,04-08-2024
W004,Mumbai,P005,206173,205343,04-08-2024
W005,Ahmedabad,P005,441174,440515,04-08-2024
W006,Jaipur,P005,426620,426152,04-08-2024
W004,Mumbai,P006,206346,205290,04-08-2024
W005,Ahmedabad,P006,440632,440215,04-08-2024
W006,Jaipur,P006,453642,453465,04-08-2024
W004,Mumbai,P001,219796,218428,05-08-2024
W005,Ahmedabad,P001,468193,467691,05-08-2024
W006,Jaipur,P001,454464,453652,05-08-2024
W004,Mumbai,P002,182666,181655,05-08-2024
W005,Ahmedabad,P002,433188,433074,05-08-2024
W006,Jaipur,P002,442794,442676,05-08-2024
W004,Mumbai,P003,194561,193735,05-08-2024
W005,Ahmedabad,P003,450968,450504,05-08-2024
W006,Jaipur,P003,451607,450979,05-08-2024
W004,Mumbai,P004,193918,192688,05-08-2024
W005,Ahmedabad,P004,433980,432804,05-08-2024
W006,Jaipur,P004,445550,444943,05-08-2024
W004,Mumbai,P005,206382,205554,05-08-2024
W005,Ahmedabad,P005,441554,441554,05-08-2024
W006,Jaipur,P005,427191,426905,05-08-2024
W004,Mumbai,P006,206636,205409,05-08-2024
W005,Ahmedabad,P006,441561,441045,05-08-2024
W006,Jaipur,P006,454810,454216,05-08-2024
W004,Mumbai,P001,219809,219477,06-08-2024
W005,Ahmedabad,P001,469071,468401,06-08-2024
W006,Jaipur,P001,455032,454858,06-08-2024
W004,Mumbai,P002,182773,181901,06-08-2024
W005,Ahmedabad,P002,434191,433757,06-08-2024
W006,Jaipur,P002,443793,443511,06-08-2024
W004,Mumbai,P003,195070,194250,06-08-2024
W005,Ahmedabad,P003,451839,451102,06-08-2024
W006,Jaipur,P003,452313,451423,06-08-2024
W004,Mumbai,P004,193944,192647,06-08-2024
W005,Ahmedabad,P004,434060,433112,06-08-2024
W006,Jaipur,P004,446198,445906,06-08-2024
W004,Mumbai,P005,207134,206896,06-08-2024
W005,Ahmedabad,P005,443134,442579,06-08-2024
W006,Jaipur,P005,428484,427547,06-08-2024
W004,Mumbai,P006,206938,205709,06-08-2024
W005,Ahmedabad,P006,442574,442089,06-08-2024
W006,Jaipur,P006,455744,455179,06-08-2024
W004,Mumbai,P001,220894,219703,07-08-2024
W005,Ahmedabad,P001,469818,469136,07-08-2024
W006,Jaipur,P001,456275,455653,07-08-2024
W004,Mumbai,P002,183506,183277,07-08-2024
W005,Ahmedabad,P002,435362,434406,07-08-2024
W006,Jaipur,P002,445115,444674,07-08-2024
W004,Mumbai,P003,195726,195042,07-08-2024
W005,Ahmedabad,P003,452577,452141,07-08-2024
W006,Jaipur,P003,452898,452898,07-08-2024
W004,Mumbai,P004,194068,193278,07-08-2024
W005,Ahmedabad,P004,434533,434052,07-08-2024
W006,Jaipur,P004,447327,447213,07-08-2024
W004,Mumbai,P005,207931,206644,07-08-2024
W005,Ahmedabad,P005,443613,443037,07-08-2024
W006,Jaipur,P005,428581,428133,07-08-2024
W004,Mumbai,P006,207229,206038,07-08-2024
W005,Ahmedabad,P006,443609,443252,07-08-2024
W006,Jaipur,P006,456699,456445,07-08-2024
W004,Mumbai,P001,220976,220421,08-08-2024
W005,Ahmedabad,P001,470408,469906,08-08-2024
W006,Jaipur,P001,456925,456364,08-08-2024
W004,Mumbai,P002,184545,183991,08-08-2024
W005,Ahmedabad,P002,435674,435104,08-08-2024
W006,Jaipur,P002,445941,445693,08-08-2024
W004,Mumbai,P003,196422,195521,08-08-2024
W005,Ahmedabad,P003,453521,452833,08-08-2024
W006,Jaipur,P003,454278,454021,08-08-2024
W004,Mumbai,P004,194770,193851,08-08-2024
W005,Ahmedabad,P004,435543,434770,08-08-2024
W006,Jaipur,P004,448704,448321,08-08-2024
W004,Mumbai,P005,207871,206834,08-08-2024
W005,Ahmedabad,P005,444263,443436,08-08-2024
W006,Jaipur,P005,429359,428783,08-08-2024
W004,Mumbai,P006,207147,206689,08-08-2024
W005,Ahmedabad,P006,444361,443879,08-08-2024
W006,Jaipur,P006,457553,457436,08-08-2024
W004,Mumbai,P001,221920,221418,09-08-2024
W005,Ahmedabad,P001,471405,471036,09-08-2024
W006,Jaipur,P001,457862,457188,09-08-2024
W004,Mumbai,P002,185188,184657,09-08-2024
W005,Ahmedabad,P002,436300,435829,09-08-2024
W006,Jaipur,P002,446889,446759,09-08-2024
W004,Mumbai,P003,196863,195961,09-08-2024
W005,Ahmedabad,P003,454175,453887,09-08-2024
W006,Jaipur,P003,455363,454715,09-08-2024
W004,Mumbai,P004,195013,194672,09-08-2024
W005,Ahmedabad,P004,435932,435932,09-08-2024
W006,Jaipur,P004,449482,449005,09-08-2024
W004,Mumbai,P005,208244,207382,09-08-2024
W005,Ahmedabad,P005,444846,444484,09-08-2024
W006,Jaipur,P005,430193,429893,09-08-2024
W004,Mumbai,P006,207916,207376,09-08-2024
W005,Ahmedabad,P006,445106,444683,09-08-2024
W006,Jaipur,P006,458662,458371,09-08-2024
W004,Mumbai,P001,222766,222206,10-08-2024
W005,Ahmedabad,P001,472384,471890,10-08-2024
