Order_ID,Product_ID,Customer_ID,Quantity_Ordered,Order_Date,Warehouse_ID,Total_Cost
O178169,P001,C0327,94,14-10-2024,W014,47000
O178170,P001,C1758,88,14-10-2024,W009,44000
O178171,P001,C1080,75,14-10-2024,W005,37500
O178172,P002,C0062,84,14-10-2024,W005,42000
O178173,P001,C1879,94,14-10-2024,W015,47000
O178174,P006,C1550,69,14-10-2024,W012,86250
O178175,P006,C0910,51,14-10-2024,W008,63750
O178176,P004,C0503,64,14-10-2024,W004,96000
O178177,P004,C1295,84,14-10-2024,W013,126000
O178178,P004,C0223,50,14-10-2024,W015,75000
O178179,P003,C1899,64,14-10-2024,W012,32000
O178180,P002,C1838,87,14-10-2024,W002,43500
O178181,P005,C1598,59,14-10-2024,W015,73750
O178182,P005,C1039,77,14-10-2024,W004,96250
O178183,P002,C0171,89,14-10-2024,W003,44500
O178184,P006,C1927,74,14-10-2024,W014,92500
O178185,P001,C0025,86,14-10-2024,W012,43000
O178186,P001,C1396,64,14-10-2024,W003,32000
O178187,P006,C1119,90,14-10-2024,W014,112500
O178188,P002,C1986,96,14-10-2024,W014,48000
O178189,P004,C1335,90,14-10-2024,W003,135000
O178190,P002,C1921,69,14-10-2024,W013,34500
O178191,P001,C0297,85,14-10-2024,W003,42500
O178192,P005,C1390,93,14-10-2024,W001,116250
O178193,P004,C0820,90,14-10-2024,W008,135000
O178194,P005,C1577,75,14-10-2024,W012,93750
O178195,P006,C0531,79,14-10-2024,W012,98750
O178196,P001,C0421,79,14-10-2024,W011,39500
O178197,P005,C1414,77,14-10-2024,W006,96250
O178198,P004,C0910,76,14-10-2024,W008,114000
O178199,P004,C1712,89,14-10-2024,W002,133500
O178200,P001,C1922,94,14-10-2024,W013,47000
O178201,P004,C1384,81,14-10-2024,W012,121500
O178202,P005,C0450,86,14-10-2024,W010,107500
O178203,P006,C0896,69,14-10-2024,W002,86250
O178204,P005,C0435,91,14-10-2024,W009,113750
O178205,P006,C1568,84,14-10-2024,W002,105000
O178206,P006,C1240,66,14-10-2024,W013,82500
O178207,P006,C0232,88,14-10-2024,W002,110000
O178208,P004,C1584,60,14-10-2024,W015,90000
O178209,P005,C1194,51,14-10-2024,W003,63750
O178210,P005,C1998,63,14-10-2024,W008,78750
O178211,P006,C0427,85,14-10-2024,W003,106250
O178212,P004,C0612,91,14-10-2024,W004,136500
O178213,P001,C0506,64,14-10-2024,W006,32000
O178214,P004,C1961,97,14-10-2024,W015,145500
O178215,P003,C0442,94,14-10-2024,W010,47000
O178216,P006,C0946,70,14-10-2024,W013,87500
O178217,P003,C1415,55,14-10-2024,W002,27500
O178218,P004,C1203,60,14-10-2024,W010,90000
O178219,P003,C1240,77,14-10-2024,W013,38500
O178220,P001,C1733,88,14-10-2024,W007,44000
O178221,P003,C1106,53,14-10-2024,W012,26500
O178222,P005,C1260,56,14-10-2024,W013,70000
O178223,P004,C1471,89,14-10-2024,W005,133500
O178224,P004,C0285,98,14-10-2024,W004,147000
O178225,P006,C0113,76,14-10-2024,W003,95000
O178226,P002,C0902,62,14-10-2024,W014,31000
O178227,P005,C0458,99,14-10-2024,W005,123750
O178228,P003,C1395,53,14-10-2024,W013,26500
O178229,P006,C0503,76,14-10-2024,W004,95000
O178230,P006,C1056,64,14-10-2024,W004,80000
O178231,P004,C0783,71,14-10-2024,W004,106500
O178232,P001,C0085,91,14-10-2024,W009,45500
O178233,P002,C1485,53,14-10-2024,W010,26500
O178234,P003,C1320,54,14-10-2024,W005,27000
O178235,P005,C1143,60,14-10-2024,W002,75000
O178236,P004,C0349,71,14-10-2024,W013,106500
O178237,P001,C0292,50,14-10-2024,W006,25000
O178238,P006,C1555,97,14-10-2024,W002,121250
O178239,P005,C1058,86,14-10-2024,W015,107500
O178240,P003,C1646,71,14-10-2024,W010,35500
O178241,P005,C0380,80,14-10-2024,W014,100000
O178242,P002,C0835,55,14-10-2024,W014,27500
O178243,P005,C0010,88,14-10-2024,W002,110000
O178244,P006,C0950,69,14-10-2024,W009,86250
O178245,P005,C1561,75,14-10-2024,W010,93750
O178246,P004,C0787,76,14-10-2024,W006,114000
O178247,P001,C0275,94,14-10-2024,W006,47000
O178248,P002,C0211,51,14-10-2024,W012,25500
O178249,P006,C1223,64,14-10-2024,W015,80000
O178250,P002,C1187,84,14-10-2024,W011,42000
O178251,P001,C0222,75,14-10-2024,W010,37500
O178252,P005,C0105,98,14-10-2024,W003,122500
O178253,P003,C0383,83,14-10-2024,W012,41500
O178254,P006,C1634,91,14-10-2024,W012,113750
O178255,P003,C1900,55,14-10-2024,W015,27500
O178256,P002,C0203,96,14-10-2024,W005,48000
O178257,P005,C1821,75,14-10-2024,W002,93750
O178258,P005,C0332,95,14-10-2024,W001,118750
O178259,P006,C0245,81,14-10-2024,W005,101250
O178260,P002,C1440,89,14-10-2024,W006,44500
O178261,P004,C1315,70,14-10-2024,W005,105000
O178262,P002,C1793,90,14-10-2024,W009,45000
O178263,P005,C1971,58,14-10-2024,W003,72500
O178264,P004,C0056,69,14-10-2024,W002,103500
O178265,P005,C0485,54,14-10-2024,W005,67500
O178266,P001,C0371,57,14-10-2024,W010,28500
O178267,P005,C0496,53,14-10-2024,W003,66250
O178268,P002,C1514,85,14-10-2024,W010,42500
O178269,P003,C0475,85,14-10-2024,W006,42500
O178270,P002,C0649,63,15-10-2024,W007,31500
O178271,P006,C0159,78,15-10-2024,W002,97500
O178272,P002,C0181,98,15-10-2024,W006,49000
O178273,P003,C0320,56,15-10-2024,W015,28000
O178274,P003,C1150,52,15-10-2024,W005,26000
O178275,P006,C1286,99,15-10-2024,W005,123750
O178276,P005,C0821,50,15-10-2024,W001,62500
O178277,P003,C0301,90,15-10-2024,W010,45000
O178278,P003,C0176,59,15-10-2024,W004,29500
O178279,P005,C0163,77,15-10-2024,W004,96250
O178280,P004,C1180,91,15-10-2024,W014,136500
O178281,P005,C0040,75,15-10-2024,W014,93750
O178282,P004,C1686,64,15-10-2024,W015,96000
O178283,P006,C1155,64,15-10-2024,W014,80000
O178284,P002,C1062,77,15-10-2024,W003,38500
O178285,P005,C1354,92,15-10-2024,W013,115000
O178286,P002,C0184,67,15-10-2024,W002,33500
O178287,P002,C0020,96,15-10-2024,W010,48000
O178288,P002,C0001,81,15-10-2024,W014,40500
O178289,P003,C1170,61,15-10-2024,W004,30500
O178290,P002,C1987,70,15-10-2024,W010,35000
O178291,P006,C0435,83,15-10-2024,W009,103750
O178292,P006,C0980,95,15-10-2024,W015,118750
O178293,P006,C1853,62,15-10-2024,W007,77500
O178294,P003,C0579,92,15-10-2024,W003,46000
O178295,P006,C0734,76,15-10-2024,W003,95000
O178296,P003,C0452,92,15-10-2024,W010,46000
O178297,P004,C1689,95,15-10-2024,W004,142500
O178298,P004,C1121,68,15-10-2024,W004,102000
O178299,P006,C1426,82,15-10-2024,W012,102500
O178300,P005,C0187,75,15-10-2024,W010,93750
O178301,P004,C1027,71,15-10-2024,W004,106500
O178302,P006,C1507,65,15-10-2024,W003,81250
O178303,P003,C1034,61,15-10-2024,W009,30500
O178304,P001,C0059,90,15-10-2024,W005,45000
O178305,P005,C1956,98,15-10-2024,W014,122500
O178306,P003,C0719,99,15-10-2024,W015,49500
O178307,P005,C0656,95,15-10-2024,W004,118750
O178308,P003,C0008,66,15-10-2024,W004,33000
O178309,P004,C0119,56,15-10-2024,W006,84000
O178310,P004,C1561,98,15-10-2024,W010,147000
O178311,P006,C1913,50,15-10-2024,W015,62500
O178312,P001,C1995,79,15-10-2024,W005,39500
O178313,P004,C0270,63,15-10-2024,W002,94500
O178314,P005,C1874,72,15-10-2024,W014,90000
O178315,P005,C1281,64,15-10-2024,W014,80000
O178316,P001,C0031,66,15-10-2024,W005,33000
O178317,P003,C1503,100,15-10-2024,W006,50000
O178318,P001,C0196,50,15-10-2024,W009,25000
O178319,P001,C0260,81,15-10-2024,W012,40500
O178320,P005,C0660,68,15-10-2024,W015,85000
O178321,P005,C1996,78,15-10-2024,W003,97500
O178322,P001,C1543,51,15-10-2024,W003,25500
O178323,P001,C0694,76,15-10-2024,W004,38000
O178324,P003,C1355,62,15-10-2024,W005,31000
O178325,P003,C0251,89,15-10-2024,W005,44500
O178326,P003,C0691,55,15-10-2024,W002,27500
O178327,P003,C1496,60,15-10-2024,W003,30000
O178328,P005,C1030,53,15-10-2024,W015,66250
O178329,P004,C0937,78,15-10-2024,W006,117000
O178330,P002,C0235,84,15-10-2024,W005,42000
O178331,P002,C1314,73,15-10-2024,W014,36500
O178332,P004,C0084,94,15-10-2024,W004,141000
O178333,P003,C0464,58,15-10-2024,W013,29000
O178334,P004,C0516,60,15-10-2024,W005,90000
O178335,P003,C0291,60,15-10-2024,W010,30000
O178336,P002,C0327,76,15-10-2024,W014,38000
O178337,P001,C0899,81,15-10-2024,W015,40500
O178338,P006,C1370,67,15-10-2024,W015,83750
O178339,P006,C0803,53,15-10-2024,W006,66250
O178340,P003,C0254,73,15-10-2024,W003,36500
O178341,P002,C1316,74,15-10-2024,W002,37000
O178342,P001,C1058,89,15-10-2024,W015,44500
O178343,P002,C1497,96,15-10-2024,W002,48000
O178344,P006,C1333,61,15-10-2024,W010,76250
O178345,P003,C1309,90,15-10-2024,W003,45000
O178346,P002,C1394,99,15-10-2024,W004,49500
O178347,P002,C0225,76,15-10-2024,W008,38000
O178348,P001,C1005,58,15-10-2024,W004,29000
O178349,P001,C1529,87,15-10-2024,W015,43500
O178350,P002,C1711,89,15-10-2024,W003,44500
O178351,P005,C1484,98,15-10-2024,W004,122500
O178352,P002,C0990,53,15-10-2024,W010,26500
O178353,P003,C0673,60,15-10-2024,W010,30000
O178354,P006,C0557,97,15-10-2024,W002,121250
O178355,P005,C0135,61,15-10-2024,W014,76250
O178356,P005,C1191,53,15-10-2024,W004,66250
O178357,P002,C0806,76,15-10-2024,W015,38000
O178358,P003,C1567,94,15-10-2024,W015,47000
O178359,P002,C1327,72,15-10-2024,W015,36000
O178360,P003,C1468,53,15-10-2024,W004,26500
O178361,P001,C1580,69,15-10-2024,W014,34500
O178362,P001,C1976,53,15-10-2024,W002,26500
O178363,P006,C1966,97,15-10-2024,W015,121250
O178364,P006,C1551,62,15-10-2024,W002,77500
O178365,P003,C1750,68,15-10-2024,W004,34000
O178366,P006,C1962,68,15-10-2024,W012,85000
O178367,P002,C0077,66,15-10-2024,W004,33000
O178368,P006,C0312,94,15-10-2024,W003,117500
O178369,P001,C1172,98,15-10-2024,W005,49000
O178370,P002,C0195,54,15-10-2024,W012,27000
O178371,P003,C1005,72,15-10-2024,W004,36000
O178372,P004,C1030,59,15-10-2024,W015,88500
O178373,P003,C1407,91,15-10-2024,W006,45500
O178374,P002,C1187,96,15-10-2024,W011,48000
O178375,P005,C1903,56,15-10-2024,W006,70000
O178376,P001,C0943,66,15-10-2024,W015,33000
O178377,P005,C1696,67,15-10-2024,W012,83750
O178378,P002,C0626,67,15-10-2024,W010,33500
O178379,P002,C1926,93,15-10-2024,W015,46500
O178380,P002,C0225,60,15-10-2024,W008,30000
O178381,P006,C1338,68,15-10-2024,W005,85000
O178382,P004,C1822,61,15-10-2024,W015,91500
O178383,P001,C1132,77,15-10-2024,W004,38500
O178384,P002,C1937,76,15-10-2024,W002,38000
O178385,P005,C1001,91,15-10-2024,W008,113750
O178386,P002,C0767,52,15-10-2024,W003,26000
O178387,P005,C1512,78,15-10-2024,W014,97500
O178388,P002,C0781,73,15-10-2024,W005,36500
O178389,P001,C0480,86,15-10-2024,W012,43000
O178390,P002,C0124,51,15-10-2024,W014,25500
O178391,P005,C1161,81,15-10-2024,W010,101250
O178392,P002,C0151,62,15-10-2024,W012,31000
O178393,P004,C1135,96,15-10-2024,W012,144000
O178394,P005,C1524,79,15-10-2024,W002,98750
O178395,P004,C1309,88,15-10-2024,W003,132000
O178396,P002,C1018,53,15-10-2024,W010,26500
O178397,P001,C1031,82,15-10-2024,W002,41000
O178398,P006,C0393,70,15-10-2024,W013,87500
O178399,P001,C1791,81,15-10-2024,W004,40500
O178400,P005,C0387,76,15-10-2024,W015,95000
O178401,P002,C1970,60,15-10-2024,W010,30000
O178402,P006,C1795,51,15-10-2024,W010,63750
O178403,P005,C0970,54,15-10-2024,W010,67500
O178404,P005,C0009,58,15-10-2024,W002,72500
O178405,P003,C0923,81,15-10-2024,W002,40500
O178406,P006,C1121,54,15-10-2024,W004,67500
O178407,P001,C0381,93,15-10-2024,W015,46500
O178408,P002,C1093,98,15-10-2024,W004,49000
O178409,P003,C1921,89,15-10-2024,W013,44500
O178410,P006,C0929,72,15-10-2024,W004,90000
O178411,P002,C1675,80,15-10-2024,W015,40000
O178412,P004,C1488,95,15-10-2024,W015,142500
O178413,P003,C0694,92,15-10-2024,W004,46000
O178414,P002,C0083,76,15-10-2024,W001,38000
O178415,P006,C1997,95,15-10-2024,W011,118750
O178416,P006,C0887,67,15-10-2024,W002,83750
O178417,P005,C1882,55,15-10-2024,W014,68750
O178418,P001,C0554,58,15-10-2024,W002,29000
O178419,P004,C1884,64,15-10-2024,W004,96000
O178420,P006,C1654,54,15-10-2024,W006,67500
O178421,P002,C0577,100,15-10-2024,W008,50000
O178422,P005,C0293,96,15-10-2024,W010,120000
O178423,P005,C0502,54,15-10-2024,W002,67500
O178424,P001,C0142,87,15-10-2024,W002,43500
O178425,P002,C1327,73,15-10-2024,W015,36500
O178426,P006,C0799,89,15-10-2024,W006,111250
O178427,P006,C0773,82,15-10-2024,W003,102500
O178428,P006,C1888,99,15-10-2024,W006,123750
O178429,P003,C0903,94,15-10-2024,W010,47000
O178430,P003,C0242,62,15-10-2024,W015,31000
O178431,P003,C0207,95,15-10-2024,W008,47500
O178432,P004,C0324,55,15-10-2024,W004,82500
O178433,P003,C0562,99,15-10-2024,W005,49500
O178434,P001,C0323,57,15-10-2024,W015,28500
O178435,P003,C1604,80,15-10-2024,W003,40000
O178436,P002,C0995,53,15-10-2024,W002,26500
O178437,P002,C1100,100,15-10-2024,W002,50000
O178438,P004,C1387,90,15-10-2024,W004,135000
O178439,P005,C0836,82,15-10-2024,W004,102500
O178440,P001,C0380,79,15-10-2024,W014,39500
O178441,P003,C1677,96,15-10-2024,W010,48000
O178442,P001,C0897,64,15-10-2024,W012,32000
O178443,P005,C1491,79,15-10-2024,W005,98750
O178444,P001,C1565,67,15-10-2024,W010,33500
O178445,P003,C1235,80,15-10-2024,W015,40000
O178446,P005,C1448,96,15-10-2024,W015,120000
O178447,P006,C1281,74,15-10-2024,W014,92500
O178448,P005,C1189,95,15-10-2024,W003,118750
O178449,P003,C1808,76,15-10-2024,W011,38000
O178450,P005,C1137,72,15-10-2024,W012,90000
O178451,P005,C1679,93,15-10-2024,W003,116250
O178452,P001,C0988,88,15-10-2024,W004,44000
O178453,P006,C0449,72,15-10-2024,W007,90000
O178454,P006,C0366,57,15-10-2024,W012,71250
O178455,P004,C0471,78,15-10-2024,W012,117000
O178456,P004,C0744,71,15-10-2024,W015,106500
O178457,P005,C1440,66,15-10-2024,W006,82500
O178458,P003,C0635,63,15-10-2024,W010,31500
O178459,P005,C0894,69,15-10-2024,W012,86250
O178460,P003,C1897,77,15-10-2024,W010,38500
O178461,P003,C0666,51,15-10-2024,W013,25500
O178462,P003,C0304,74,15-10-2024,W005,37000
O178463,P003,C0748,93,15-10-2024,W002,46500
O178464,P001,C0171,53,15-10-2024,W003,26500
O178465,P001,C0125,52,15-10-2024,W004,26000
O178466,P002,C1620,91,15-10-2024,W006,45500
O178467,P002,C0329,97,15-10-2024,W011,48500
O178468,P002,C1070,78,15-10-2024,W015,39000
O178469,P006,C1302,82,15-10-2024,W003,102500
O178470,P006,C0535,71,15-10-2024,W015,88750
O178471,P001,C0455,66,15-10-2024,W006,33000
O178472,P006,C1331,64,15-10-2024,W004,80000
O178473,P006,C1158,92,15-10-2024,W010,115000
O178474,P002,C0748,62,15-10-2024,W002,31000
O178475,P003,C1957,53,15-10-2024,W015,26500
O178476,P001,C0614,77,15-10-2024,W014,38500
O178477,P001,C0066,61,15-10-2024,W010,30500
O178478,P005,C1735,61,15-10-2024,W005,76250
O178479,P002,C1256,56,15-10-2024,W010,28000
O178480,P003,C1305,71,15-10-2024,W005,35500
O178481,P003,C0025,68,15-10-2024,W012,34000
O178482,P004,C0345,99,15-10-2024,W010,148500
O178483,P002,C1273,77,15-10-2024,W014,38500
O178484,P004,C1173,78,15-10-2024,W014,117000
O178485,P003,C0115,50,15-10-2024,W015,25000
O178486,P002,C1952,83,15-10-2024,W014,41500
O178487,P005,C0448,85,15-10-2024,W002,106250
O178488,P002,C1540,96,15-10-2024,W001,48000
O178489,P004,C0631,79,15-10-2024,W013,118500
O178490,P001,C1349,70,15-10-2024,W007,35000
O178491,P004,C0403,73,15-10-2024,W015,109500
O178492,P001,C1387,78,15-10-2024,W004,39000
O178493,P006,C0371,85,15-10-2024,W010,106250
O178494,P004,C0785,84,15-10-2024,W015,126000
O178495,P003,C0320,75,15-10-2024,W015,37500
O178496,P003,C0907,82,15-10-2024,W002,41000
O178497,P004,C0331,84,15-10-2024,W011,126000
O178498,P006,C0333,96,15-10-2024,W015,120000
O178499,P004,C1150,86,15-10-2024,W005,129000
O178500,P002,C0774,71,15-10-2024,W014,35500
O178501,P003,C0734,86,15-10-2024,W003,43000
O178502,P006,C0091,79,15-10-2024,W006,98750
O178503,P004,C0951,97,15-10-2024,W006,145500
O178504,P006,C1990,77,15-10-2024,W011,96250
O178505,P003,C0559,69,15-10-2024,W013,34500
O178506,P001,C0363,92,15-10-2024,W002,46000
O178507,P003,C0872,89,15-10-2024,W008,44500
O178508,P004,C1542,50,15-10-2024,W009,75000
O178509,P005,C1128,64,15-10-2024,W013,80000
O178510,P004,C0447,70,15-10-2024,W013,105000
O178511,P001,C1256,77,15-10-2024,W010,38500
O178512,P002,C0275,71,15-10-2024,W006,35500
O178513,P004,C1309,50,15-10-2024,W003,75000
O178514,P002,C0675,95,15-10-2024,W010,47500
O178515,P003,C0934,98,15-10-2024,W005,49000
O178516,P004,C1446,82,15-10-2024,W014,123000
O178517,P001,C1730,94,15-10-2024,W003,47000
O178518,P001,C0450,56,15-10-2024,W010,28000
O178519,P003,C1504,77,15-10-2024,W004,38500
O178520,P006,C0309,70,15-10-2024,W003,87500
O178521,P003,C0664,68,15-10-2024,W006,34000
O178522,P002,C1438,75,15-10-2024,W009,37500
O178523,P003,C1582,61,15-10-2024,W006,30500
O178524,P001,C1611,76,15-10-2024,W006,38000
O178525,P003,C1000,56,15-10-2024,W001,28000
O178526,P002,C0280,84,15-10-2024,W012,42000
O178527,P002,C1706,73,15-10-2024,W001,36500
O178528,P004,C0278,53,15-10-2024,W001,79500
O178529,P001,C0311,82,15-10-2024,W014,41000
O178530,P004,C1890,55,15-10-2024,W004,82500
O178531,P002,C0128,64,15-10-2024,W002,32000
O178532,P002,C0147,70,15-10-2024,W011,35000
O178533,P003,C1043,82,15-10-2024,W005,41000
O178534,P001,C1946,71,15-10-2024,W015,35500
O178535,P001,C0009,86,15-10-2024,W002,43000
O178536,P004,C1324,81,15-10-2024,W004,121500
O178537,P001,C1990,84,15-10-2024,W011,42000
O178538,P005,C1385,81,15-10-2024,W006,101250
O178539,P003,C0434,93,15-10-2024,W012,46500
O178540,P003,C0578,59,15-10-2024,W004,29500
O178541,P005,C0552,98,15-10-2024,W004,122500
O178542,P005,C0397,75,15-10-2024,W003,93750
O178543,P004,C1806,71,16-10-2024,W001,106500
O178544,P004,C1233,83,16-10-2024,W005,124500
O178545,P003,C0409,64,16-10-2024,W012,32000
O178546,P002,C1530,100,16-10-2024,W015,50000
O178547,P005,C0931,56,16-10-2024,W002,70000
O178548,P006,C0703,98,16-10-2024,W010,122500
O178549,P006,C1740,92,16-10-2024,W004,115000
O178550,P003,C1301,69,16-10-2024,W005,34500
O178551,P005,C0987,84,16-10-2024,W012,105000
O178552,P001,C0985,76,16-10-2024,W009,38000
O178553,P003,C0286,80,16-10-2024,W002,40000
O178554,P005,C0211,52,16-10-2024,W012,65000
O178555,P005,C0596,64,16-10-2024,W008,80000
O178556,P005,C0668,96,16-10-2024,W012,120000
O178557,P003,C0897,57,16-10-2024,W012,28500
O178558,P006,C0571,65,16-10-2024,W015,81250
O178559,P003,C0682,60,16-10-2024,W007,30000
O178560,P003,C0275,53,16-10-2024,W006,26500
O178561,P001,C0115,57,16-10-2024,W015,28500
O178562,P001,C1829,98,16-10-2024,W015,49000
O178563,P006,C0273,83,16-10-2024,W013,103750
O178564,P006,C1337,73,16-10-2024,W012,91250
O178565,P005,C0132,94,16-10-2024,W006,117500
O178566,P003,C1378,90,16-10-2024,W014,45000
O178567,P003,C0199,74,16-10-2024,W004,37000
O178568,P005,C1428,59,16-10-2024,W009,73750
O178569,P005,C1681,94,16-10-2024,W003,117500
O178570,P001,C1265,87,16-10-2024,W015,43500
O178571,P001,C1481,53,16-10-2024,W011,26500
O178572,P004,C1082,54,16-10-2024,W004,81000
O178573,P002,C0587,62,16-10-2024,W015,31000
O178574,P005,C1189,87,16-10-2024,W003,108750
O178575,P005,C1568,55,16-10-2024,W002,68750
O178576,P006,C1812,68,16-10-2024,W004,85000
O178577,P001,C0469,90,16-10-2024,W005,45000
O178578,P003,C1424,81,16-10-2024,W004,40500
O178579,P002,C0953,97,16-10-2024,W014,48500
O178580,P006,C0265,94,16-10-2024,W003,117500
O178581,P003,C0084,99,16-10-2024,W004,49500
O178582,P005,C0311,51,16-10-2024,W014,63750
O178583,P005,C0434,88,16-10-2024,W012,110000
O178584,P005,C0064,66,16-10-2024,W006,82500
O178585,P002,C1299,51,16-10-2024,W002,25500
O178586,P004,C1223,50,16-10-2024,W015,75000
O178587,P006,C0256,62,16-10-2024,W005,77500
O178588,P002,C1165,71,16-10-2024,W013,35500
O178589,P003,C1804,97,16-10-2024,W011,48500
O178590,P004,C0203,60,16-10-2024,W005,90000
O178591,P005,C1310,59,16-10-2024,W013,73750
O178592,P003,C0132,76,16-10-2024,W006,38000
O178593,P003,C0661,50,16-10-2024,W003,25000
O178594,P003,C0487,95,16-10-2024,W010,47500
O178595,P006,C1716,89,16-10-2024,W002,111250
O178596,P002,C0632,85,16-10-2024,W005,42500
O178597,P002,C1695,92,16-10-2024,W008,46000
O178598,P003,C0767,66,16-10-2024,W003,33000
O178599,P002,C0482,64,16-10-2024,W007,32000
O178600,P002,C1871,80,16-10-2024,W010,40000
O178601,P006,C1031,82,16-10-2024,W002,102500
O178602,P002,C0343,80,16-10-2024,W013,40000
O178603,P002,C0562,69,16-10-2024,W005,34500
O178604,P006,C1208,61,16-10-2024,W015,76250
O178605,P002,C0069,62,16-10-2024,W002,31000
O178606,P002,C0383,66,16-10-2024,W012,33000
O178607,P003,C1506,56,16-10-2024,W003,28000
O178608,P001,C1140,85,16-10-2024,W014,42500
O178609,P002,C0421,95,16-10-2024,W011,47500
O178610,P001,C0157,53,16-10-2024,W005,26500
O178611,P001,C1763,67,16-10-2024,W003,33500
O178612,P004,C0029,64,16-10-2024,W010,96000
O178613,P004,C1317,70,16-10-2024,W015,105000
O178614,P002,C0550,64,16-10-2024,W004,32000
O178615,P006,C1827,55,16-10-2024,W002,68750
O178616,P003,C1771,50,16-10-2024,W010,25000
O178617,P006,C1925,64,16-10-2024,W015,80000
O178618,P006,C0928,51,16-10-2024,W015,63750
O178619,P001,C1241,94,16-10-2024,W010,47000
O178620,P001,C1482,54,16-10-2024,W015,27000
O178621,P001,C0674,62,16-10-2024,W013,31000
O178622,P004,C1807,55,16-10-2024,W014,82500
O178623,P001,C1381,73,16-10-2024,W013,36500
O178624,P005,C0161,98,16-10-2024,W006,122500
O178625,P003,C1768,87,16-10-2024,W002,43500
O178626,P006,C1856,100,16-10-2024,W012,125000
O178627,P004,C1936,77,16-10-2024,W005,115500
O178628,P001,C1002,93,16-10-2024,W012,46500
O178629,P006,C1250,72,16-10-2024,W014,90000
O178630,P002,C1767,65,16-10-2024,W015,32500
O178631,P002,C0286,93,16-10-2024,W002,46500
O178632,P002,C1873,67,16-10-2024,W002,33500
O178633,P005,C1031,87,16-10-2024,W002,108750
O178634,P003,C0857,95,16-10-2024,W015,47500
O178635,P003,C0079,96,16-10-2024,W015,48000
O178636,P004,C0889,63,16-10-2024,W010,94500
O178637,P005,C0017,60,16-10-2024,W013,75000
O178638,P004,C1956,75,16-10-2024,W014,112500
O178639,P002,C1205,97,16-10-2024,W010,48500
O178640,P003,C1083,74,16-10-2024,W015,37000
O178641,P003,C1361,82,16-10-2024,W015,41000
O178642,P005,C0952,71,16-10-2024,W002,88750
O178643,P002,C0818,86,16-10-2024,W014,43000
O178644,P001,C0310,79,16-10-2024,W002,39500
O178645,P006,C1158,91,16-10-2024,W010,113750
O178646,P003,C0839,75,16-10-2024,W015,37500
O178647,P001,C1216,55,16-10-2024,W015,27500
O178648,P002,C0067,60,16-10-2024,W009,30000
O178649,P003,C0187,68,16-10-2024,W010,34000
O178650,P003,C1953,88,16-10-2024,W015,44000
O178651,P005,C0093,64,16-10-2024,W010,80000
O178652,P003,C0524,53,16-10-2024,W007,26500
O178653,P002,C0940,63,16-10-2024,W003,31500
O178654,P002,C0296,58,16-10-2024,W002,29000
O178655,P004,C0018,89,16-10-2024,W013,133500
O178656,P002,C0383,65,16-10-2024,W012,32500
O178657,P005,C1423,81,16-10-2024,W015,101250
O178658,P002,C1174,90,16-10-2024,W002,45000
O178659,P002,C0854,82,16-10-2024,W001,41000
O178660,P002,C1178,91,16-10-2024,W012,45500
O178661,P004,C1042,58,16-10-2024,W008,87000
O178662,P004,C1121,79,16-10-2024,W004,118500
O178663,P002,C1108,64,16-10-2024,W003,32000
O178664,P003,C0279,91,16-10-2024,W004,45500
O178665,P005,C0264,56,16-10-2024,W015,70000
O178666,P002,C0850,100,16-10-2024,W003,50000
O178667,P005,C0216,62,16-10-2024,W003,77500
O178668,P004,C0884,67,16-10-2024,W013,100500
O178669,P001,C0207,72,16-10-2024,W008,36000
O178670,P003,C0443,78,16-10-2024,W012,39000
O178671,P001,C1669,80,16-10-2024,W015,40000
O178672,P005,C1603,62,16-10-2024,W008,77500
O178673,P002,C1089,84,16-10-2024,W002,42000
O178674,P006,C0919,98,16-10-2024,W015,122500
O178675,P004,C0389,60,16-10-2024,W008,90000
O178676,P002,C0915,84,16-10-2024,W004,42000
O178677,P004,C1465,85,16-10-2024,W012,127500
O178678,P005,C0790,90,16-10-2024,W002,112500
O178679,P002,C0607,51,16-10-2024,W004,25500
O178680,P005,C0393,78,16-10-2024,W013,97500
O178681,P003,C0896,79,16-10-2024,W002,39500
O178682,P003,C0599,65,16-10-2024,W015,32500
O178683,P005,C0077,95,16-10-2024,W004,118750
O178684,P001,C0473,91,16-10-2024,W015,45500
O178685,P002,C0105,56,16-10-2024,W003,28000
O178686,P002,C1009,89,16-10-2024,W010,44500
O178687,P004,C1736,87,16-10-2024,W013,130500
O178688,P001,C0470,63,16-10-2024,W015,31500
O178689,P003,C1120,50,16-10-2024,W010,25000
O178690,P005,C0367,65,16-10-2024,W006,81250
O178691,P004,C0228,99,16-10-2024,W004,148500
O178692,P001,C1226,61,16-10-2024,W010,30500
O178693,P001,C0713,69,16-10-2024,W002,34500
O178694,P003,C1185,93,16-10-2024,W004,46500
O178695,P001,C0227,66,16-10-2024,W004,33000
O178696,P001,C0780,73,16-10-2024,W005,36500
O178697,P003,C0315,58,16-10-2024,W011,29000
O178698,P001,C1466,97,16-10-2024,W004,48500
O178699,P001,C0430,56,16-10-2024,W004,28000
O178700,P004,C1302,88,16-10-2024,W003,132000
O178701,P003,C1496,67,16-10-2024,W003,33500
O178702,P005,C0140,51,16-10-2024,W015,63750
O178703,P003,C0907,62,16-10-2024,W002,31000
O178704,P003,C1133,69,16-10-2024,W015,34500
